40.056946, -82.385170,    481.320
40.061089, -82.377083,    294.570
40.059940, -82.386017,    327.391
40.059650, -82.385323,    275.893
40.058525, -82.383606,    370.745
40.060825, -82.378510,    335.465
40.061581, -82.382866,   1348.764
40.057991, -82.378197,    123.739
40.059486, -82.384895,    430.352
40.056179, -82.383553,    148.254
40.060928, -82.384247,   1318.809
40.059181, -82.385506,    302.865
40.058956, -82.380112,    180.125
40.061707, -82.382797,   1478.255
40.060623, -82.379440,    252.470
40.062798, -82.385429,    336.957
40.061867, -82.386070,   1211.742
40.059265, -82.381744,    350.469
40.060612, -82.377594,    334.507
40.056656, -82.385681,    509.342
40.058281, -82.383926,    365.650
40.056679, -82.379105,   2442.290
40.058323, -82.375114,    455.241
40.057625, -82.374886,    220.611
40.061562, -82.381210,    479.166
40.061188, -82.383278,   1477.943
40.057659, -82.380890,   2532.403
40.057274, -82.384750,    165.470
40.055828, -82.379799,   2140.779
40.058853, -82.379196,    153.003
40.058453, -82.378181,    454.483
40.062698, -82.384666,    131.854
40.059296, -82.385162,    427.775
40.057564, -82.375343,    263.863
40.059338, -82.377243,    419.701
40.060627, -82.378365,    422.708
40.057423, -82.385674,    208.667
40.060421, -82.379616,    366.644
40.057384, -82.381813,    213.477
40.056965, -82.378578,   2595.283
40.056126, -82.384254,    384.797
40.062527, -82.384651,    313.672
40.062279, -82.378944,    127.178
40.060913, -82.379265,    318.633
40.058922, -82.385475,    327.670
40.056252, -82.377213,    297.116
40.059109, -82.374847,    251.622
40.061066, -82.380959,    202.137
40.058434, -82.384117,    495.890
40.057598, -82.374992,    148.134
40.059525, -82.384666,    184.033
40.056534, -82.380135,   2673.261
40.058796, -82.381851,    250.891
40.059883, -82.377884,    468.754
40.061729, -82.377365,    399.916
40.062428, -82.381615,    362.241
40.059620, -82.381927,    302.029
40.057495, -82.381470,    153.234
40.059143, -82.381241,    235.907
40.057323, -82.384880,    440.807
40.060535, -82.380020,    465.457
40.060841, -82.383286,   1305.465
40.056362, -82.381683,    303.905
40.061436, -82.383408,   1396.537
40.057674, -82.386055,    385.876
40.057114, -82.381195,   2770.781
40.061440, -82.384544,   1578.418
40.060089, -82.384117,    145.521
40.057865, -82.382095,    323.863
40.061714, -82.376595,    410.577
40.061481, -82.382301,   1452.705
40.056080, -82.385567,    181.326
40.056225, -82.377266,    327.721
40.057354, -82.375404,    201.825
40.060757, -82.385063,   1482.584
40.057644, -82.380402,   2569.257
40.057213, -82.381737,    213.043
40.059120, -82.381073,    464.475
40.058945, -82.374847,    133.697
40.056011, -82.380066,   2602.539
40.061630, -82.379288,    251.832
40.059597, -82.383423,    292.247
40.062798, -82.381447,    506.764
40.061947, -82.376305,    244.642
40.062874, -82.384384,    375.809
40.062405, -82.380707,    396.309
40.059631, -82.376709,    349.123
40.062500, -82.384254,    448.533
40.056076, -82.384300,    257.445
40.056473, -82.384827,    327.509
40.059772, -82.385834,    462.750
40.060577, -82.380142,    414.870
40.055946, -82.378059,    196.794
40.058243, -82.378372,    146.516
40.062328, -82.384468,    208.663
40.059948, -82.381714,    186.925
40.060696, -82.385788,   1504.938
40.056335, -82.377884,    355.924
40.062389, -82.375443,    292.178
40.061691, -82.380272,    487.694
40.060928, -82.379173,    327.735
40.056934, -82.380447,   2780.893
40.057728, -82.379486,   2425.142
40.060524, -82.378052,    158.973
40.060123, -82.379776,    387.186
40.059845, -82.380394,    355.555
40.056862, -82.381012,   2401.820
40.056011, -82.377678,    140.647
40.058064, -82.380081,   2028.048
40.056549, -82.383270,    273.187
40.060028, -82.379745,    364.444
40.061268, -82.375336,    325.259
40.060406, -82.380493,    398.798
40.059242, -82.381401,    311.913
40.059582, -82.377914,    230.659
40.057777, -82.379128,   2562.696
40.062450, -82.379990,    214.161
40.060028, -82.381332,    433.201
40.060627, -82.375504,    448.471
40.057423, -82.380020,   2114.947
40.057571, -82.375740,    380.606
40.062435, -82.386032,    230.141
40.057766, -82.376213,    500.972
40.056660, -82.380257,   2333.180
40.058887, -82.378014,    163.096
40.056496, -82.377274,    296.506
40.057896, -82.382126,    423.048
40.058136, -82.382195,    142.242
40.059235, -82.379494,    200.993
40.062706, -82.384773,    465.844
40.058395, -82.380432,   2643.930
40.056919, -82.384224,    143.089
40.059113, -82.384369,    272.243
40.058800, -82.375923,    284.899
40.057976, -82.378601,    144.057
40.062160, -82.376724,    487.797
40.061256, -82.375725,    188.318
40.056007, -82.379509,   2642.614
40.061905, -82.380081,    230.879
40.059956, -82.376091,    275.669
40.059521, -82.376755,    495.949
40.059906, -82.381256,    419.658
40.058186, -82.375961,    195.819
40.060894, -82.377541,    471.665
40.060829, -82.385254,   1551.624
40.056423, -82.381958,    184.412
40.056473, -82.381294,    389.877
40.061562, -82.379616,    471.277
40.060299, -82.377243,    478.610
40.059242, -82.375984,    165.228
40.058502, -82.381744,    395.031
40.056332, -82.384689,    177.321
40.060818, -82.380592,    215.208
40.062717, -82.381592,    371.507
40.062241, -82.378258,    264.960
40.061428, -82.376205,    291.549
40.059326, -82.385246,    313.549
40.059334, -82.380905,    416.303
40.057919, -82.375359,    178.478
40.056358, -82.384827,    508.991
40.057480, -82.381393,    505.264
40.057194, -82.376503,    171.793
40.058193, -82.383835,    350.272
40.059944, -82.381027,    293.151
40.058502, -82.381851,    360.053
40.056843, -82.381149,   2536.157
40.060745, -82.374641,    281.096
40.061607, -82.376320,    437.353
40.055855, -82.381783,    311.911
40.060379, -82.378738,    377.959
40.058468, -82.376900,    263.069
40.058159, -82.381607,    397.435
40.057858, -82.384422,    386.743
40.058022, -82.376266,    177.657
40.055824, -82.379166,    488.332
40.059456, -82.381699,    257.782
40.057854, -82.383049,    453.459
40.060295, -82.384659,    139.479
40.058464, -82.380821,    182.349
40.060516, -82.377396,    124.612
40.059769, -82.376945,    235.462
40.058064, -82.381310,    325.836
40.061768, -82.377815,    212.758
40.058437, -82.380737,    140.017
40.057224, -82.385239,    346.473
40.058788, -82.376526,    455.819
40.057072, -82.382721,    263.010
40.059971, -82.375343,    267.616
40.060246, -82.380760,    497.781
40.056145, -82.381424,    297.940
40.061100, -82.379234,    465.669
40.056530, -82.384583,    386.123
40.059914, -82.376503,    383.437
40.055920, -82.374794,    488.589
40.062660, -82.383850,    329.229
40.060898, -82.382881,   1436.183
40.061714, -82.376465,    383.955
40.060352, -82.377686,    259.812
40.060505, -82.379936,    249.372
40.058929, -82.376091,    487.187
40.062546, -82.382904,    166.895
40.061726, -82.381302,   1585.014
40.059525, -82.382263,    334.383
40.062389, -82.376678,    385.157
40.062473, -82.383293,    358.689
40.057541, -82.384636,    474.690
40.056942, -82.383835,    454.399
40.060211, -82.379158,    455.471
40.058567, -82.378365,    468.514
40.056606, -82.378410,    120.016
40.060253, -82.378311,    301.819
40.056015, -82.379486,   2281.114
40.058418, -82.376251,    384.570
40.056213, -82.379463,   2595.575
40.058929, -82.382874,    190.568
40.062160, -82.385033,   1596.968
40.056019, -82.379257,   2552.745
40.059830, -82.380486,    478.290
40.060677, -82.381088,    201.263
40.057720, -82.380547,   2757.696
40.062557, -82.383278,    310.781
40.062614, -82.384628,    462.862
40.055836, -82.383591,    432.990
40.062607, -82.385506,    376.550
40.056759, -82.379494,   2103.234
40.059349, -82.376602,    382.355
40.059525, -82.380280,    167.359
40.060535, -82.375702,    231.034
40.058567, -82.381645,    452.439
40.056664, -82.383293,    411.323
40.057217, -82.378639,   2678.956
40.056538, -82.385826,    195.192
40.061325, -82.381935,   1487.682
40.059914, -82.378426,    260.469
40.057861, -82.384285,    187.644
40.060555, -82.383514,   1361.906
40.059902, -82.375893,    256.739
40.060757, -82.381058,    453.713
40.061817, -82.376984,    232.888
40.056992, -82.383041,    333.413
40.062881, -82.385246,    420.068
40.056953, -82.384682,    290.043
40.057304, -82.377197,    293.571
40.062386, -82.385712,    162.417
40.059212, -82.383026,    437.112
40.057304, -82.383125,    232.986
40.057262, -82.381714,    491.411
40.060165, -82.377304,    350.341
40.062233, -82.381989,   1279.160
40.061405, -82.384773,   1479.265
40.061100, -82.385880,   1245.812
40.060436, -82.375793,    258.356
40.057312, -82.381691,    252.517
40.062283, -82.385887,    434.188
40.060970, -82.381561,   1532.620
40.056705, -82.375992,    257.370
40.058357, -82.375252,    260.824
40.059849, -82.385162,    430.557
40.059288, -82.376381,    446.927
40.058880, -82.378700,    260.926
40.057785, -82.382072,    487.647
40.061073, -82.378891,    183.016
40.057575, -82.377159,    364.823
40.058022, -82.376259,    363.378
40.058441, -82.384644,    173.317
40.056683, -82.383080,    201.127
40.056290, -82.377457,    303.565
40.057453, -82.375008,    199.007
40.056362, -82.378220,    461.695
40.056641, -82.384331,    443.650
40.056110, -82.375229,    144.105
40.056789, -82.376549,    440.467
40.058620, -82.383476,    359.678
40.056168, -82.378555,    514.545
40.058723, -82.376747,    132.735
40.062706, -82.384850,    466.848
40.061714, -82.378372,    215.287
40.059975, -82.377846,    209.016
40.055798, -82.383469,    299.126
40.062412, -82.381378,    128.985
40.058460, -82.380180,   2687.608
40.060116, -82.376961,    252.721
40.060429, -82.378914,    377.756
40.055969, -82.383110,    514.817
40.060349, -82.383698,    344.130
40.056644, -82.381752,    299.643
40.059948, -82.384506,    337.040
40.062084, -82.380524,    152.638
40.056503, -82.381920,    239.684
40.062271, -82.376411,    451.171
40.061562, -82.374931,    439.149
40.058971, -82.376427,    376.838
40.061581, -82.378105,    307.284
40.058640, -82.383865,    492.261
40.058475, -82.380714,    327.038
40.062172, -82.383469,   1594.339
40.059044, -82.384514,    395.654
40.058693, -82.382881,    415.973
40.057945, -82.385727,    197.059
40.057739, -82.376740,    407.104
40.061363, -82.381386,   1488.917
40.060284, -82.379456,    439.438
40.060246, -82.386086,    258.573
40.059280, -82.380661,    331.848
40.061878, -82.382423,   1255.201
40.058533, -82.381500,    458.575
40.059032, -82.385445,    426.213
40.062618, -82.382729,    520.000
40.061054, -82.374596,    259.913
40.057201, -82.376930,    360.294
40.057575, -82.379845,   2161.293
40.059437, -82.379471,    419.080
40.062817, -82.379097,    439.380
40.056828, -82.379707,   2085.608
40.057537, -82.380066,   2457.302
40.060608, -82.382240,   1227.747
40.062012, -82.376373,    252.829
40.061069, -82.384415,   1464.756
40.059940, -82.381454,    342.181
40.060150, -82.380409,    489.932
40.057606, -82.379028,   2031.731
40.058228, -82.378952,    129.667
40.060123, -82.384117,    289.538
40.060974, -82.379555,    269.589
40.058460, -82.381882,    154.642
40.058758, -82.379379,    164.323
40.060654, -82.382347,   1425.593
40.059563, -82.376060,    509.815
40.059162, -82.385399,    164.053
40.059689, -82.374680,    399.482
40.059158, -82.384628,    143.739
40.062305, -82.380966,    295.804
40.062870, -82.376213,    339.721
40.061798, -82.384659,   1276.103
40.060448, -82.378448,    509.277
40.056919, -82.380829,   2111.348
40.062698, -82.382828,    359.183
40.056232, -82.376289,    490.249
40.059101, -82.375168,    232.892
40.058846, -82.380798,    466.456
40.058517, -82.383804,    423.679
40.060566, -82.376724,    408.634
40.058018, -82.378227,    187.393
40.062328, -82.378174,    186.306
40.057037, -82.386047,    191.261
40.060532, -82.383812,   1469.781
40.058083, -82.380135,   2373.574
40.056450, -82.382401,    468.175
40.056835, -82.380966,   2521.637
40.062054, -82.375252,    384.371
40.056995, -82.383743,    126.430
40.056561, -82.384186,    264.477
40.062634, -82.379639,    218.198
40.056000, -82.385811,    474.469
40.062271, -82.375893,    338.961
40.059246, -82.384102,    445.768
40.059929, -82.375320,    339.563
40.061138, -82.380661,    252.925
40.059429, -82.384102,    272.171
40.062656, -82.376564,    121.911
40.059013, -82.382622,    476.181
40.057564, -82.376389,    413.564
40.058792, -82.376434,    403.392
40.059525, -82.381424,    330.224
40.058655, -82.385033,    432.852
40.057972, -82.383041,    193.987
40.060196, -82.377388,    378.138
40.056881, -82.382324,    193.742
40.059574, -82.380852,    184.971
40.058693, -82.375443,    132.475
40.059799, -82.384163,    514.172
40.058155, -82.384476,    243.647
40.056942, -82.382011,    248.860
40.060341, -82.381721,    360.924
40.058167, -82.385658,    151.286
40.059273, -82.379829,    235.149
40.058907, -82.383179,    383.446
40.055798, -82.382347,    509.078
40.058048, -82.384926,    502.206
40.056961, -82.382072,    514.196
40.056084, -82.384750,    504.382
40.057350, -82.377060,    160.584
40.058895, -82.383163,    217.204
40.059689, -82.382835,    472.921
40.060547, -82.376297,    343.044
40.062191, -82.377373,    461.352
40.057449, -82.377350,    519.316
40.058449, -82.383087,    239.801
40.062832, -82.377518,    426.525
40.060345, -82.381157,    305.520
40.057079, -82.384911,    465.344
40.062397, -82.380302,    479.214
40.060253, -82.382744,    510.160
40.061687, -82.379829,    141.924
40.062714, -82.383911,    426.084
40.056015, -82.376083,    327.375
40.062672, -82.381775,    197.259
40.060024, -82.383461,    478.602
40.056389, -82.379768,   2621.587
40.060818, -82.377220,    140.774
40.056293, -82.375931,    517.865
40.059338, -82.382988,    394.927
40.062496, -82.377480,    395.883
40.057003, -82.375603,    446.133
40.059208, -82.382835,    484.341
40.058620, -82.377998,    187.374
40.057278, -82.375710,    339.346
40.057655, -82.381805,    442.681
40.060467, -82.383377,   1334.242
40.059002, -82.380081,    362.748
40.055939, -82.378418,    447.682
40.059635, -82.381752,    507.880
40.061420, -82.377502,    423.480
40.058674, -82.380875,    217.690
40.057304, -82.378014,    384.471
40.057751, -82.381409,    257.260
40.060677, -82.382622,   1581.717
40.062195, -82.377136,    128.662
40.056168, -82.374886,    283.983
40.061440, -82.384209,   1204.631
40.062332, -82.379166,    163.971
40.056305, -82.379822,   2445.214
40.059204, -82.381683,    276.373
40.059757, -82.381386,    496.431
40.059975, -82.378052,    124.457
40.058537, -82.382835,    418.318
40.059723, -82.379585,    227.434
40.056934, -82.384743,    261.722
40.057674, -82.376793,    196.668
40.060390, -82.381325,   1411.866
40.059124, -82.385254,    271.582
40.059288, -82.384949,    173.126
40.058899, -82.383598,    261.251
40.062122, -82.374657,    259.976
40.061481, -82.381035,    512.867
40.059883, -82.382622,    340.769
40.059383, -82.384445,    319.934
40.056374, -82.377701,    206.825
40.058521, -82.384102,    269.849
40.056957, -82.383049,    462.601
40.062130, -82.383263,   1516.463
40.057568, -82.375000,    233.632
40.060894, -82.379768,    326.116
40.058285, -82.380493,   2686.781
40.055931, -82.381348,    486.275
40.059826, -82.375053,    519.153
40.059959, -82.381485,    442.542
40.056095, -82.381393,    338.174
40.059868, -82.384590,    507.688
40.057259, -82.378250,    345.545
40.057865, -82.376534,    242.425
40.062782, -82.374840,    353.482
40.059490, -82.382263,    152.958
40.060627, -82.376801,    357.906
40.057209, -82.383743,    185.575
40.057190, -82.382858,    437.222
40.061390, -82.376060,    156.298
40.057541, -82.384247,    424.576
40.058567, -82.380142,    467.197
40.060024, -82.382263,    432.084
40.062565, -82.374741,    449.119
40.060661, -82.377151,    456.779
40.061245, -82.378868,    278.662
40.058769, -82.379356,    440.640
40.060692, -82.380592,    445.449
40.057880, -82.379753,   2469.589
40.062168, -82.380630,    291.697
40.059082, -82.383102,    120.016
40.056438, -82.378517,    344.922
40.060528, -82.378281,    418.106
40.062759, -82.378586,    231.877
40.055824, -82.377083,    154.725
40.062370, -82.385406,    205.864
40.057587, -82.377106,    234.636
40.057888, -82.377602,    309.276
40.062344, -82.375626,    476.714
40.061131, -82.383209,   1473.564
40.059151, -82.380707,    203.501
40.062164, -82.380264,    454.026
40.062698, -82.375061,    487.374
40.057652, -82.384377,    278.595
40.061260, -82.377220,    430.286
40.058762, -82.380859,    374.528
40.061058, -82.378647,    451.797
40.061329, -82.382957,   1272.163
40.061382, -82.384712,   1596.741
40.058804, -82.385201,    456.446
40.062496, -82.378799,    292.141
40.061459, -82.375206,    270.872
40.061672, -82.383247,   1216.641
40.056454, -82.383461,    464.572
40.062569, -82.385590,    449.693
40.059422, -82.376091,    420.042
40.058750, -82.374611,    204.641
40.056561, -82.381447,    264.823
40.057236, -82.384972,    274.836
40.062172, -82.376617,    506.335
40.058746, -82.376694,    446.976
40.059044, -82.377754,    286.040
40.060070, -82.379272,    387.008
40.061035, -82.374733,    121.681
40.056709, -82.378899,   2716.876
40.058117, -82.378296,    214.733
40.060623, -82.380898,    223.532
40.060787, -82.384407,   1439.512
40.056309, -82.378143,    471.858
40.057327, -82.383751,    413.039
40.062592, -82.377052,    406.184
40.057171, -82.377571,    206.179
40.061745, -82.385857,   1504.331
40.058769, -82.383575,    228.281
40.061722, -82.378304,    140.197
40.060287, -82.378929,    303.093
40.060936, -82.384827,   1207.007
40.059608, -82.381340,    160.903
40.058880, -82.378723,    131.120
40.058128, -82.383301,    372.737
40.059654, -82.381767,    427.540
40.061203, -82.385178,   1219.306
40.059128, -82.383965,    455.392
40.058403, -82.382195,    461.519
40.057766, -82.377045,    446.119
40.062164, -82.377998,    468.150
40.057079, -82.381340,   2443.555
40.058277, -82.379982,   2580.233
40.057457, -82.374908,    176.339
40.061478, -82.383354,   1528.920
40.061951, -82.381477,   1440.948
40.061150, -82.385643,   1395.085
40.058308, -82.374832,    411.954
40.062027, -82.384193,   1324.131
40.056854, -82.378296,    235.140
40.055943, -82.375664,    356.686
40.061676, -82.375229,    347.244
40.056004, -82.383659,    352.847
40.056889, -82.378708,   2054.611
40.059864, -82.382553,    267.444
40.056034, -82.383675,    422.780
40.057743, -82.385338,    428.238
40.057938, -82.381783,    261.773
40.060207, -82.374962,    399.130
40.056885, -82.382103,    326.404
40.060734, -82.379585,    395.595
40.059044, -82.376801,    414.453
40.058113, -82.384232,    124.985
40.061508, -82.381020,    493.239
40.059814, -82.379608,    350.261
40.060959, -82.374725,    164.470
40.058945, -82.380211,    309.910
40.059944, -82.379822,    179.397
40.059517, -82.377747,    258.076
40.056019, -82.379326,   2727.162
40.059395, -82.377373,    283.657
40.056942, -82.380760,   2554.628
40.060707, -82.385689,   1268.692
40.062511, -82.383202,    417.372
40.057838, -82.376656,    253.055
40.061718, -82.378548,    289.725
40.058849, -82.381012,    143.618
40.060364, -82.381683,   1407.204
40.061028, -82.383690,   1475.540
40.058392, -82.380188,   2401.838
40.058739, -82.384666,    445.294
40.059624, -82.385757,    166.379
40.060276, -82.377663,    339.873
40.060806, -82.380211,    324.837
40.062717, -82.377800,    402.119
40.058502, -82.375206,    372.066
40.059258, -82.383972,    241.656
40.060760, -82.378189,    459.775
40.061474, -82.380447,    191.695
40.057449, -82.380913,   2018.779
40.061977, -82.380020,    255.573
40.060577, -82.380814,    195.054
40.058323, -82.379227,   2656.747
40.056156, -82.381226,    458.005
40.062347, -82.384491,    462.424
40.055943, -82.376656,    509.963
40.061012, -82.382919,   1239.670
40.061340, -82.376556,    124.945
40.060085, -82.376915,    126.891
40.060238, -82.379799,    131.622
40.059883, -82.382500,    248.248
40.061569, -82.378593,    414.252
40.060661, -82.377609,    171.901
40.058033, -82.377411,    121.288
40.059830, -82.384895,    473.524
40.060162, -82.383652,    216.385
40.056416, -82.375992,    270.785
40.061497, -82.379265,    275.903
40.061455, -82.378639,    145.227
40.059990, -82.374809,    504.633
40.061920, -82.382278,   1300.279
40.056915, -82.380653,   2696.601
40.056068, -82.377869,    148.793
40.057106, -82.376999,    136.523
40.060635, -82.383354,   1277.102
40.058231, -82.378593,    229.367
40.055946, -82.382446,    512.056
40.060490, -82.383461,   1288.485
40.056225, -82.375404,    434.495
40.060413, -82.382774,   1353.845
40.061047, -82.384003,   1302.875
40.055958, -82.379951,   2225.739
40.062428, -82.380524,    507.067
40.062077, -82.379333,    258.273
40.055832, -82.376091,    196.737
40.057388, -82.382500,    324.030
40.057350, -82.376678,    337.485
40.057087, -82.383881,    377.866
40.059303, -82.375809,    231.790
40.058285, -82.384491,    193.510
40.056370, -82.378113,    137.263
40.057518, -82.381943,    238.726
40.058514, -82.379524,    260.438
40.057842, -82.376122,    487.497
40.061092, -82.382401,   1464.980
40.062420, -82.376961,    326.433
40.061531, -82.376945,    243.010
40.058079, -82.379440,   2080.112
40.060688, -82.385406,   1278.002
40.059452, -82.381104,    249.126
40.062775, -82.379845,    364.946
40.062756, -82.386009,    330.808
40.060242, -82.378693,    196.523
40.057007, -82.382812,    297.424
40.056808, -82.375404,    278.955
40.057178, -82.376053,    422.441
40.061958, -82.376869,    449.704
40.059841, -82.382317,    361.259
40.061508, -82.385117,   1243.658
40.061073, -82.381287,   1329.438
40.059364, -82.378502,    322.723
40.057034, -82.375755,    301.217
40.058689, -82.383003,    301.852
40.062595, -82.375114,    312.900
40.060654, -82.384087,   1406.317
40.060024, -82.375664,    280.165
40.062752, -82.377541,    258.356
40.062626, -82.381714,    451.626
40.056728, -82.384941,    161.763
40.061428, -82.377052,    432.046
40.058281, -82.381714,    175.935
40.056473, -82.383293,    129.737
40.060787, -82.384697,   1485.312
40.059902, -82.385071,    492.430
40.059975, -82.379333,    518.134
40.056244, -82.379463,   2218.022
40.057610, -82.381767,    215.384
40.062767, -82.376770,    229.862
40.056103, -82.384544,    376.669
40.060444, -82.379433,    334.110
40.062317, -82.382050,    471.736
40.057003, -82.385201,    460.774
40.062580, -82.380531,    158.403
40.056660, -82.379211,   2346.909
40.058601, -82.384705,    173.636
40.058781, -82.378487,    389.441
40.059147, -82.383125,    347.971
40.057114, -82.377113,    213.179
40.060287, -82.384315,    360.245
40.056477, -82.380501,   2024.816
40.061363, -82.382141,   1566.809
40.062401, -82.381340,    226.366
40.058678, -82.383263,    440.013
40.059956, -82.384453,    357.111
40.060619, -82.376755,    326.576
40.060467, -82.376617,    340.536
40.061146, -82.381676,   1277.780
40.059761, -82.384621,    348.921
40.060101, -82.378021,    225.593
40.056622, -82.377235,    273.318
40.056660, -82.385498,    138.901
40.061424, -82.384193,   1338.259
40.061768, -82.382866,   1289.275
40.059395, -82.384590,    225.011
40.057808, -82.382645,    164.113
40.056828, -82.380219,   2784.141
40.062225, -82.376633,    395.036
40.057392, -82.382538,    385.727
40.057198, -82.384216,    399.600
40.056370, -82.384819,    134.997
40.057106, -82.384628,    213.648
40.061878, -82.376343,    236.317
40.059185, -82.381851,    200.435
40.060684, -82.378441,    137.416
40.057404, -82.377304,    125.257
40.057461, -82.375938,    405.838
40.056232, -82.383972,    470.679
40.056171, -82.378731,    348.070
40.062416, -82.375313,    474.194
40.058071, -82.381950,    336.033
40.062641, -82.384071,    185.085
40.062790, -82.377808,    184.393
40.060478, -82.378685,    495.345
40.061310, -82.385254,   1276.502
40.059311, -82.380997,    172.609
40.058208, -82.380363,   2305.795
40.060253, -82.381874,    410.139
40.061279, -82.375328,    120.520
40.059376, -82.376129,    288.177
40.060440, -82.381569,   1415.187
40.058487, -82.378914,    309.277
40.061253, -82.375290,    426.402
40.061310, -82.383057,   1235.168
40.059807, -82.378471,    483.427
40.056210, -82.382607,    176.654
40.060898, -82.380638,    123.826
40.060211, -82.377441,    145.813
40.060696, -82.379059,    317.394
40.061237, -82.374634,    352.731
40.055962, -82.377205,    242.698
40.062618, -82.380722,    285.673
40.057301, -82.384308,    266.721
40.060005, -82.376488,    194.150
40.061592, -82.379425,    141.431
40.061264, -82.380714,    277.778
40.058102, -82.381096,    238.710
40.057930, -82.375610,    324.310
40.056858, -82.379013,   2200.628
40.062775, -82.375252,    321.271
40.059269, -82.375725,    120.935
40.062889, -82.382919,    481.445
40.056122, -82.385803,    143.345
40.056885, -82.375710,    334.005
40.057961, -82.375290,    236.603
40.056438, -82.381874,    504.184
40.060471, -82.380966,    298.725
40.062523, -82.379379,    326.783
40.058426, -82.380287,   2550.177
40.058765, -82.379898,    137.750
40.056499, -82.376846,    503.568
40.060650, -82.379417,    376.681
40.061584, -82.384842,   1224.172
40.059505, -82.378792,    187.171
40.061069, -82.381783,   1461.193
